Image,Mu,Sigma,Score,Score_10
104108973712.jpg,23.282545107409096,2.974890269009139,2.319277108433735,4.575759000920388
104108560046.jpg,23.22858050080672,3.1282000231978753,2.3092369477911645,4.5621008764968165
104107289175.jpg,23.206341182001797,3.2051670930009264,2.2991967871485945,4.556472235755093
104108455088.jpg,23.19290735626998,2.7592598787183715,2.289156626506024,4.553072213501959
104108772466.jpg,23.04682721635454,2.4863469038935904,2.2791164658634537,4.51610018957007
104106931220.jpg,23.012578045910818,2.6332324981517257,2.2690763052208833,4.507431926040027
104108688960.jpg,22.98672580641022,2.5546927788805474,2.2590361445783134,4.500888876327299
104108958555.jpg,22.830132232566857,2.8247990283976585,2.248995983935743,4.461255964125352
104107350098.jpg,22.74780722182309,3.099090748608144,2.2389558232931726,4.440419988275566
104107196040.jpg,22.698076914667944,2.0410180166434735,2.2289156626506026,4.427833540129059
104108964392.jpg,22.668373205638485,2.7750232350794852,2.218875502008032,4.420315706139177
104108655852.jpg,22.642763401067544,2.5534811876962613,2.208835341365462,4.413834015280749
104108257061.jpg,22.607106037780046,2.159879003384201,2.1987951807228914,4.404809346427223
104107277214.jpg,22.42881443027247,2.877785700005468,2.1887550200803214,4.35968478956795
104108678513.jpg,22.373513083032027,3.1934868661317366,2.178714859437751,4.345688343953762
104107090377.jpg,22.329515452543948,3.5136058384861566,2.1686746987951806,4.334552802542772
104108097531.jpg,22.29392481403441,2.8572458767694258,2.1586345381526106,4.325545021337965
104109011775.jpg,22.216838750712505,2.6197936571624747,2.1485943775100402,4.306034992256653
104108105366.jpg,21.994479619459344,2.9634583601992635,2.13855421686747,4.24975720441414
104108658172.jpg,21.950952316083303,2.718118707401837,2.1285140562248994,4.238740700027979
104108812608.jpg,21.92354834492681,3.528445865266717,2.1184738955823295,4.23180491616295
104108925239.jpg,21.68356255339283,2.2982583474576557,2.108433734939759,4.171065924312013
104108933035.jpg,21.682768022054773,2.7069672769806568,2.0983935742971886,4.170864833105076
104108870597.jpg,21.58768692068091,2.6884287733127925,2.0883534136546187,4.146800365768861
104108988788.jpg,21.540607069362725,2.7189327198198847,2.0783132530120483,4.134884732400401
104108136936.jpg,21.456734899270263,2.7959132072427026,2.068273092369478,4.113657179622365
104108781507.jpg,21.44060108681891,3.6372420577009836,2.0582329317269075,4.109573806616225
104108630923.jpg,21.358085029461794,2.9295481563278583,2.0481927710843375,4.088689477992646
104108447874.jpg,21.319152699456904,2.8595695094877946,2.038152610441767,4.078835934331624
104108725465.jpg,21.28601088615538,2.1698994159496845,2.0281124497991967,4.070447936378999
104108758944.jpg,21.27615254541723,2.9634175794206508,2.0180722891566263,4.067952848340948
104108986978.jpg,21.15927099055613,3.034186543355338,2.0080321285140563,4.0383708144928
104108558803.jpg,21.14690933752,3.1468703096047332,1.997991967871486,4.035242152840681
104108910520.jpg,21.01539438031122,2.808698679040829,1.9879518072289157,4.001956490955781
104108760626.jpg,20.993788121734617,2.396513912636011,1.9779116465863453,3.996488074033158
104107479776.jpg,20.97829863492915,2.774563764215077,1.9678714859437751,3.99256777605702
104108997771.jpg,20.97477348505006,2.4404287597802363,1.9578313253012047,3.9916755813632814
104108798362.jpg,20.929688308516205,2.6635348352722517,1.9477911646586346,3.9802647884468176
104108383685.jpg,20.921954181984603,4.344309884901295,1.9377510040160641,3.9783073265263664
104107286515.jpg,20.917981572574927,2.722560487300756,1.927710843373494,3.97730188245812
104108976984.jpg,20.8544809242789,2.269210828588836,1.9176706827309238,3.961230241988374
104108987911.jpg,20.756867869580244,2.3786059952473506,1.9076305220883534,3.9365249521627175
104108555767.jpg,20.73355285781637,2.3589775453202018,1.8975903614457832,3.9306240598620588
104108963586.jpg,20.67306574518719,3.313794855579386,1.8875502008032128,3.9153151275390794
104108773563.jpg,20.565165845904232,2.78281480317631,1.8775100401606426,3.8880062978730674
104108458011.jpg,20.472081107463577,2.443041414926832,1.8674698795180722,3.8644470982493977
104109079480.jpg,20.411750436091214,3.078835252666317,1.857429718875502,3.8491777602880775
104109063442.jpg,20.400349525979095,2.764014316056943,1.8473895582329318,3.846292257017375
104108281868.jpg,20.355075671272868,2.211292594135253,1.8373493975903614,3.834833710765596
104108726540.jpg,20.26285345413295,3.32485095561124,1.8273092369477912,3.8114928102083914
104108350295.jpg,20.257624314848247,4.404916678960592,1.8172690763052208,3.810169345821726
104108041370.jpg,20.250096341050497,2.8231384717683548,1.8072289156626506,3.8082640599452877
104108729738.jpg,20.216751257376743,3.7122527082238967,1.7971887550200802,3.7998246154574153
104108988188.jpg,20.164092339138794,2.726306935499078,1.78714859437751,3.7864969530766994
104107503214.jpg,20.12056488466398,3.36197106234606,1.7771084337349397,3.7754804104483277
104107057634.jpg,20.093311137913584,2.8676761736886087,1.7670682730923695,3.768582647496618
104108079090.jpg,19.987628072001716,3.7085718981381324,1.7570281124497993,3.741834885313814
104108866643.jpg,19.824517136088424,2.326463883279008,1.7469879518072289,3.70055246711768
104108251388.jpg,19.791141636253688,2.5907976252515144,1.7369477911646587,3.6921053244784217
104109088490.jpg,19.7154358180994,2.452648200434018,1.7269076305220883,3.672944627328188
104108753924.jpg,19.69644612633759,2.6821737699916444,1.716867469879518,3.668138448071492
104108757604.jpg,19.568765368495605,2.77910066237191,1.7068273092369477,3.635823199487337
