ID,Hexagon_ID,Complex_ID,Extensive,Monotonous,Oppressive,Prefer,Quiet,Vivid,Floor,Lon,Lat,LCZ_Catego,LC_Water,LC_Trees,LC_Crops,LC_Built_Area,LC_Bare_Ground,LC_Rangeland,WV_Sky,WV_Highrisebuilding,WV_Lowrisebuilding,WV_Grass,WV_Hardground,WV_Tree,WV_Water,WV_Railing,WV_Road,WV_Barrenland,WV_Buildinginterior,BD,FAR,BH,BH_SD,NDBI,NDVI
104110537215,201,201-21,2.820167303085327,3.7815446853637695,3.4246420860290527,2.4386932849884038,1.5257569551467896,0.6278918385505676,3.0,114.28374238,30.4681696858,4,0.07325773983947,0.023952095808383,0.0,0.787106637788253,0.0,0.115683526563893,0.140181006,0.092376623,0.000407873,0.00010349,0.000958604,0.011549513,0.000487013,0.086446023,0.001115666,2.19e-05,0.666351461,0.069681739,0.58606837067,14.7621440158,9.80000318506,-0.10729192008,0.37055717249
104109283591,42,42-3,3.8052103519439697,1.8216447830200195,1.2854012250900269,4.664438724517822,1.9847276210784912,1.4842290878295898,2.0,114.238493754999,30.6622542033,4,0.029704232534421,0.001147373788883,0.044620091789903,0.857853136155023,0.0,0.06667516573177,0.140171266,0.034709821,0.023234984,0.013574269,0.024278409,0.032934253,0.0,0.000256088,0.010055195,0.000213474,0.720549107,0.052105665,0.18215195488,6.90800752302,3.1127077048,-0.12033122533,0.37873523813
104106897988,245,245-5,2.934377431869507,2.889770269393921,1.8468486070632932,3.761550188064575,2.1856377124786377,2.4632999897003174,3.0,114.417718015999,30.4001007807,4,0.007395129414765,0.068978707127375,0.00127502231289,0.799056483488461,0.0,0.123294657656509,0.140162338,0.100157062,0.0,0.026519886,0.011948052,0.034038149,0.0,0.036074269,0.0,0.0,0.651100244,0.08658739,0.44760794091,10.5713429491,4.33980471418,-0.1098432784,0.44217434723
104111552662,114,114-5,2.601282358169556,1.7317233085632324,2.4380850791931152,3.104201078414917,2.955452680587769,4.181473255157471,2.0,114.009097767,30.5783193814999,6,0.0,0.0,0.0,1.0,0.0,0.0,0.14015625,0.147257711,0.00089164,0.022565341,0.011955763,0.056324269,0.0,0.122190341,0.000699675,0.0,0.49795901,0.087387673,0.4543228101,13.6187888121,8.47855347688,-0.05985366366,0.30964573991
104113171671,123,123-6,3.72684645652771,1.369126796722412,1.4721988439559937,4.284489154815674,2.9821877479553223,2.2250120639801025,2.0,114.05131448,30.5632194724999,4,0.010448521916412,0.0,0.007135575942915,0.951452599388379,0.0,0.030963302752294,0.140141234,0.083094562,0.012120536,0.010678166,0.015180195,0.033239448,0.0,0.041027597,0.002753653,0.016806818,0.644957792,0.088815232,0.38584376927,8.24001733955,3.85145775566,-0.08806156039,0.3955512043
104108594663,21,21-1,2.147972822189331,3.456673622131348,1.364956021308899,2.08564829826355,2.305466413497925,1.6106785535812378,3.0,114.282119649999,30.7140984147999,14,0.025111536010198,0.01363926067559,0.312045889101338,0.594008922880816,0.0,0.055194391332059,0.140118506,0.07517776,0.021772321,0.007006494,0.008984984,0.013684659,0.005547484,0.117684659,0.000876218,0.0,0.609144481,0.036003844,0.24390087576,7.40298688351,3.86820808223,-0.14556120411,0.51495581903
104113383045,148,148-1,3.621030569076538,3.633842468261719,2.081556558609009,2.4689812660217285,1.8505618572235107,2.103800058364868,2.0,114.079629613999,30.5321405812,5,0.251433668918058,0.000509748948643,0.000127437237161,0.729068433796355,0.0,0.018860711099783,0.140112013,0.099339692,0.004369724,0.001098214,0.019620942,0.013071429,0.003061688,0.097346185,9.38e-05,0.018662744,0.60322362,0.049596882,0.14443607647,6.2813501176,2.73028102374,-0.13295572893,0.30068740188
104110829413,78,78-3,3.616533041000366,2.800601005554199,3.076061248779297,1.7884315252304075,1.754716396331787,0.8882864713668823,3.0,114.313764204999,30.625726297,10,0.0,0.0,0.0,1.0,0.0,0.0,0.140106737,0.203680601,0.025917208,0.001797078,0.007706575,0.015991071,7.47e-05,0.046803166,0.001701705,0.005959416,0.55019724,0.197413899,1.16163114595,17.4206531624,7.35449639408,-0.06222654119,0.34177177897
104110936555,70,70-6,3.3766958713531494,3.5941553115844727,1.7762534618377686,3.4162580966949463,0.969802975654602,0.5300629138946533,3.0,114.201363302999,30.6246800298999,4,0.0,0.0,0.0,0.998343527013252,0.0,0.001656472986748,0.140078328,0.087686282,0.0,0.0,0.000159497,0.010320211,0.0,0.056573052,0.003499188,0.0,0.701683442,0.106410603,0.57161120574,11.5446179991,4.18547636999,-0.13655838152,0.44924183762
104109239767,165,165-1,3.0843820571899414,4.054381847381592,4.520298480987549,2.3747923374176025,1.8045027256011963,1.0459964275360107,3.0,114.082792292999,30.5092932574,4,0.007389476366416,0.098611288062174,0.0,0.893744426041534,0.0,0.000254809529876,0.140035714,0.085007711,0.00564651,0.000374594,0.001203734,0.008889205,0.0,0.117481737,0.0,3.33e-05,0.641327516,0.070720358,0.24744057489,6.69149005754,2.17167035191,-0.15107640276,0.49285040811
104107054301,184,184-7,3.054017305374145,3.1266002655029297,2.487908840179444,2.8813436031341557,2.007151365280152,3.456411361694336,2.0,114.290558116,30.4969014724,4,0.0,0.0,0.0,1.0,0.0,0.0,0.140008929,0.087161526,0.01868263,0.016564935,0.005742289,0.036062094,0.0,0.110149756,0.000270698,0.010374188,0.574982955,0.171676805,1.21859477999,18.9885089242,12.4840693811,-0.04208991665,0.29339908215
104112463083,64,64-4,2.497528076171875,3.651564359664917,3.556952953338623,1.624598264694214,1.3449327945709229,0.8952041268348694,2.0,114.320589233,30.6345459341,4,0.0,0.0,0.0,0.993615119397267,0.0,0.006384880602733,0.139991071,0.144687906,0.008534091,4.79e-05,0.003137175,0.034818994,5.44e-05,0.052367695,0.0,0.0,0.616360795,0.213547081,1.09734496018,13.188875678,4.75226009406,-0.04908015523,0.2759093871
104109615596,114,114-9,1.9235169887542725,2.298557996749878,2.872158527374268,1.4966977834701538,1.945387363433838,1.974012017250061,2.0,114.012016255,30.5766258163,14,0.0,0.004462578095117,0.0,0.995537421904883,0.0,0.0,0.139984172,0.179672484,0.017621753,0.019260958,0.030001218,0.075430195,0.0,0.15626664,0.000171672,0.0,0.38147849,0.113386148,0.51423317716,12.9317585412,7.06313404691,-0.0585108343,0.32885509466
104111818373,36,36-7,2.611255884170532,2.4836881160736084,2.8605940341949463,2.6664512157440186,2.452082395553589,2.9328653812408447,2.0,114.565393303999,30.6731131686999,4,0.014533401325854,0.0,0.0,0.985466598674146,0.0,0.0,0.139957386,0.114849838,0.007550325,0.003411932,0.009359578,0.056680601,0.0,0.085910714,9.33e-06,0.0,0.582270292,0.144080885,0.88746272189,17.1355286013,6.701631119,-0.02466827008,0.29108721547
104107386446,199,199-2,2.98583984375,2.6019301414489746,1.8999950885772705,3.412344694137573,2.014728546142578,2.8591887950897217,3.0,114.302982436999,30.4697859768,4,0.022689611217336,0.0,0.0,0.977310388782664,0.0,0.0,0.139939123,0.111585633,0.019230114,0.001992289,0.006851867,0.053544643,0.0,0.107861201,0.000912744,0.00105276,0.557029627,0.165019132,0.7895345501,12.7343388679,6.54737580404,-0.1124257869,0.43308404972
104113131174,38,38-1,1.7692368030548096,2.7773327827453613,3.062349319458008,1.7186702489852903,1.401702642440796,2.5289318561553955,2.0,114.550942264,30.6787737866999,4,0.237275162648297,0.001913509376196,0.0,0.736445975251945,0.0,0.024365352723562,0.139912744,0.158090503,0.000977679,0.006414773,0.009412744,0.017590909,0.01190138,0.098786526,0.002339692,3.25e-06,0.554569805,0.071549036,0.19466167168,6.3120366313,1.98394319772,-0.12624547733,0.18528707348
104108479432,23,23-5,3.8055925369262695,2.489198446273804,1.2066612243652344,3.958484649658203,3.3492465019226074,2.5183534622192383,2.0,114.236779984999,30.7029478534,8,0.034794799898037,0.059010960999235,0.0,0.899821565128728,0.0,0.006372673973999,0.139905438,0.004808442,0.002449269,0.007640422,0.024848214,0.055201299,0.002907468,0.072310877,0.004944805,0.0,0.684983766,0.053928312,0.22847461015,7.0697425374,2.2418406533,-0.14434970717,0.44683781304
104110521586,204,204-3,2.5505406856536865,3.0017521381378174,3.0040154457092285,3.1368067264556885,1.303337574005127,2.757733106613159,2.0,114.487008458,30.4766114872,5,0.00140145241432,0.059370620461205,0.0,0.897948783284495,0.0,0.04127914383998,0.139894075,0.128798295,0.00142289,0.006064529,0.002220779,0.025129058,0.0,0.087473214,0.005864854,0.000887581,0.602244724,0.060558574,0.60316829888,13.1004213313,4.97010244092,-0.09587044672,0.39820488386
104112154718,50,50-3,2.458940267562866,3.5653598308563232,2.8475282192230225,2.852257490158081,0.9568874835968018,1.3835352659225464,3.0,114.318756907999,30.6595746964,8,0.0,0.0,0.0,1.0,0.0,0.0,0.139890828,0.140432224,0.006921672,0.001077922,0.00999513,0.005379058,0.0,0.056937094,0.001566153,0.000756494,0.637040179,0.152165564,1.17883405222,18.9695288998,11.3682618739,-0.06866722192,0.35136404365
104110694993,209,209-1,3.704280853271485,1.7368509769439695,1.4760392904281616,4.036048412322998,2.575143575668335,2.5662171840667725,1.0,114.409448862999,30.4748960872999,4,0.0,0.0,0.0,1.0,0.0,0.0,0.13987987,0.011749594,0.00234375,0.000311688,0.012487013,0.047181412,0.0,0.077390016,0.00124026,0.0,0.707366071,0.20265392,1.31256649712,18.1509007479,6.13385501687,-0.1042914241,0.42584016468
104112313764,50,50-17,2.706845760345459,1.0454974174499512,1.8521728515625,2.084556818008423,2.7191200256347656,3.395900011062622,1.0,114.320523907999,30.6500355115,4,0.0,0.0,0.0,1.0,0.0,0.0,0.139842938,0.070143263,0.070011769,0.027171672,0.002394886,0.0305,0.0,0.117784091,0.002213474,0.0,0.539937906,0.190681912,1.16687238547,16.1053842244,8.10886693077,-0.07596524793,0.36771846533
104110969583,26,26-2,2.834961175918579,1.0184311866760254,1.0939055681228638,4.189004898071289,4.003726005554199,3.2821295261383057,1.0,114.59780403,30.6992922151,4,0.009433962264151,0.03161652218256,0.042070372259052,0.914966853646099,0.0,0.001912289648139,0.139833198,0.002782873,0.00661039,0.006302354,0.017202922,0.154258929,0.0,0.041336445,0.010532873,0.0,0.621140016,0.028106114,0.1368899863,6.63537385649,2.01468238419,-0.07705147873,0.31479044288
104108962759,142,142-12,3.74158787727356,1.702094793319702,1.3523436784744265,2.7893290519714355,2.6623189449310303,4.098984241485596,2.0,114.202635318,30.5335593512999,4,0.069506440505038,0.0,0.004718785869149,0.920418313990562,0.002040556051524,0.003315903583727,0.139832792,0.021939123,0.021852679,0.001039773,0.006294237,0.040119318,0.007662338,0.167200487,0.000438718,0.00282224,0.590798295,0.046705904,0.73883172952,18.0402191033,9.37363358404,-0.10691871161,0.34348395191
104111326725,142,142-13,3.7949938774108887,2.283693313598633,1.4072436094284058,2.91328501701355,2.128279447555542,3.821983337402344,2.0,114.20287059,30.533389262,8,0.080815806246017,0.0,0.005863607393244,0.905672402804334,0.002039515615041,0.005608667941364,0.139831575,0.027500406,0.010316964,0.002430195,0.007323458,0.034922484,0.006669237,0.152377029,0.006815341,0.014669643,0.597142857,0.044149126,0.69842632724,17.6260706406,9.07166274674,-0.10811379844,0.34602379613
104109961616,213,213-4,3.2783939838409424,3.677041530609131,3.303916454315185,2.941096067428589,1.5733153820037842,0.5174754858016968,3.0,114.374105294,30.46074859,6,0.01847369091604,0.0,0.0,0.954643903681998,0.0,0.026882405401962,0.139827922,0.100830357,0.004355925,0.000730925,0.00525974,0.011179383,0.0,0.134087256,0.002282062,0.001958604,0.59948539,0.126902581,0.74741513526,13.9780326966,6.49162011649,-0.1418412604,0.4581762216
104113064897,226,226-2,1.9677997827529907,4.619173526763916,3.238407611846924,1.7006462812423706,1.5054054260253906,1.0883944034576416,2.0,114.314047818,30.4489616585999,4,0.225184996172493,0.0,0.0,0.733860678744578,0.0,0.04057157438122,0.139818994,0.101803571,0.017368506,0.001896104,0.000157468,0.017100649,0.0,0.125443994,0.000180195,0.000209821,0.596020698,0.081607045,0.73691078137,14.5401658484,7.91581080235,-0.13835658335,0.31101807655
104113250122,145,145-2,3.101414680480957,2.2665131092071533,1.3809462785720823,2.952737808227539,1.953960657119751,1.4497376680374146,2.0,114.323674382999,30.5385368582999,2,0.0,0.0,0.0,1.0,0.0,0.0,0.139811688,0.119559253,0.033449269,0.001369318,0.022038555,0.012684253,6.09e-05,0.13848336,0.004577922,0.000653815,0.527307224,0.220039534,1.78883553197,21.633622257,9.17337232075,-0.03997743732,0.34310996976
104113137372,145,145-2,3.174797296524048,2.9120137691497803,1.5795661211013794,2.707669973373413,2.746733903884888,1.3889750242233276,2.0,114.323674382999,30.5385368582999,2,0.0,0.0,0.0,1.0,0.0,0.0,0.139805195,0.109831981,0.02056737,0.000103896,0.001515422,0.00163961,0.0,0.10148539,0.0,0.0,0.625041802,0.220039534,1.78883553197,21.633622257,9.17337232075,-0.03997743732,0.34310996976
104112441334,152,152-16,1.6988815069198608,3.332336902618408,3.9379360675811768,2.246717691421509,1.4847670793533323,1.5061076879501345,3.0,114.243903345,30.5172327344,4,0.0,0.0,0.0,0.997068196303378,0.0,0.002931803696622,0.139803571,0.198936688,0.005137581,0.000242695,0.008470373,0.007781656,0.0,0.120868912,0.0,0.0,0.518758523,0.123522524,0.5083057401,10.9245963791,4.57613867045,-0.08930885109,0.35944859617
104107690392,51,51-7,3.9701461791992183,1.5108659267425537,1.514466643333435,3.522184133529663,2.4191982746124268,2.624069929122925,2.0,114.281923872999,30.6576571533999,4,0.0,0.0,0.0,0.993753983428936,0.0,0.006246016571064,0.139791802,0.069455357,0.017133523,0.001913555,0.004930195,0.018919643,0.0,0.043636364,0.006498377,4.06e-07,0.697720779,0.147286171,2.65432992801,44.5864304772,35.3135843641,-0.08855539822,0.35255799924
104109319541,201,201-9,1.3666534423828125,4.276243686676025,3.6640472412109375,1.1195414066314695,0.6414337158203125,1.0860432386398315,2.0,114.288510536999,30.476978612,14,0.0,0.0,0.0,0.964358452138493,0.0,0.035641547861507,0.139789367,0.194457386,0.005211851,0.009153409,0.000737825,0.037271916,1.01e-05,0.059511769,0.011145698,0.0,0.542710633,0.124375967,0.78524608203,14.6913339819,7.71486722707,-0.07673992412,0.29892418518
104110619300,225,225-2,2.895573854446411,2.0060694217681885,1.9549907445907595,2.705702304840088,2.842070341110229,3.332294464111328,1.0,114.375220506999,30.4523257228,4,0.07480565821333,0.0,0.0,0.922135848094813,0.000892060660125,0.002166433031732,0.13977151,0.111189123,0.015236607,0.0,0.003509334,0.031146916,0.0,0.083888799,0.0,0.000885958,0.614366883,0.148933661,0.56106054015,8.40399830752,3.5012662704,-0.14054359395,0.39034792004
104110623945,193,193-11,4.391745090484619,1.4238855838775637,1.122145175933838,3.004941940307617,2.471108675003052,2.134485006332397,2.0,114.399130176,30.4830178869,4,0.027281998980112,0.0,0.0,0.972718001019888,0.0,0.0,0.13977151,0.033799107,0.025885146,0.0,0.002320617,0.049924919,0.0,0.053377841,0.0031875,0.0,0.691722403,0.205954587,1.46622769444,20.5417600264,7.03683913107,-0.08469859458,0.33550537482
104107826877,37,37-2,4.135146141052246,1.0035006999969482,0.9295149445533752,3.2011754512786865,3.389576911926269,3.400529146194458,2.0,114.331805317999,30.6726671846,4,0.078886903242277,0.0,0.0,0.820908858820526,0.0,0.100204237937197,0.139747971,0.012069399,0.009825081,0.007955763,0.004036526,0.060502435,0.0,0.070657468,4.02e-05,4.06e-06,0.69516112,0.10201161,0.41235399123,8.61026982287,4.71706992672,-0.12349703182,0.3162676868
104111787795,123,123-5,3.734440565109253,2.829564332962036,2.5885066986083984,2.4234395027160645,2.547945499420166,1.2710672616958618,3.0,114.053370622,30.5652179546,14,0.0,0.0,0.0,0.998853064865554,0.0,0.001146935134446,0.139747971,0.164660308,0.000127841,0.00189651,0.000818182,0.028369318,0.000328328,0.091943588,0.002265422,0.000528815,0.569311282,0.184057589,0.81390687253,10.598608951,4.7740915842,-0.04751389229,0.30691678935
104107229113,95,95-1,3.50710391998291,3.4014034271240234,2.555028200149536,3.1409361362457275,2.881840467453003,0.9782607555389404,3.0,114.2534411,30.6038642577,5,0.0,0.0,0.0,1.0,0.0,0.0,0.13974513,0.106588474,0.002913555,0.003008117,0.012126623,0.016763393,0.0,0.062803571,0.0,0.0,0.656051136,0.148882067,1.12814558788,20.2642339722,9.4501963795,-0.07733193573,0.33409828
104107254049,187,187-4,3.800285577774048,1.821033954620361,0.5183627009391785,3.870687961578369,2.838517189025879,1.9620304107666016,3.0,114.494417932,30.4826257703999,8,0.010191082802548,0.0,0.0,0.921910828025478,0.0,0.067898089171975,0.139724838,0.013556818,0.011065747,0.00780763,0.011055195,0.054386769,0.000323864,0.048529221,0.00835836,0.000259334,0.704932224,0.021921542,0.15714183489,7.59682480691,2.28485520494,0.00703003365,0.19948041879
104109017568,225,225-2,3.677706003189087,3.29633903503418,1.8231282234191892,2.185112476348877,1.563160419464111,2.2689168453216557,2.0,114.375220506999,30.4523257228,4,0.07480565821333,0.0,0.0,0.922135848094813,0.000892060660125,0.002166433031732,0.139676136,0.069278003,0.017204545,0.0,0.002167208,0.013026786,0.0,0.060720373,0.001854302,0.000753247,0.695316153,0.148933661,0.56106054015,8.40399830752,3.5012662704,-0.14054359395,0.39034792004
104112674485,201,201-2,2.3547582626342773,2.20564603805542,2.8873205184936523,2.048286437988281,2.273848295211792,2.438571691513061,3.0,114.286344811,30.4831983396999,14,0.0,0.0,0.0,1.0,0.0,0.0,0.139659903,0.142424107,0.00199513,0.001392857,0.008075081,0.05128612,0.0,0.07153612,0.0,0.0,0.583630682,0.169418136,0.84973621239,11.8429889487,6.8786312822,-0.05254925773,0.26703337003
104108063105,94,94-2,3.385927200317383,1.970296859741211,2.226091861724853,2.474670648574829,1.6891319751739502,2.971019983291626,2.0,114.273033158,30.6074111058999,5,0.0,0.0,0.0,1.0,0.0,0.0,0.139639205,0.039110795,0.068605519,0.000433847,0.007673295,0.012076299,0.0,0.181027192,0.003599432,0.0,0.547834416,0.208454389,1.55082637492,19.5736457751,9.01802894937,-0.02741593751,0.32234284216
104112822873,193,193-10,4.826168060302734,2.605443000793457,0.9489118456840516,3.2460436820983887,3.0279629230499268,1.1291030645370483,3.0,114.401822878,30.4842789674,10,0.001275672917464,0.0,0.0,0.998724327082536,0.0,0.0,0.139626218,0.057001623,0.042027192,0.000586039,0.001219156,0.008489448,0.001879058,0.052866477,0.000439935,1.58e-05,0.695849026,0.202678617,1.40011654825,20.2750508056,6.55745850663,-0.07146955734,0.32609578537
104110155412,251,251-2,3.279425621032715,2.354941368103028,2.555668354034424,2.8955066204071045,0.94597989320755,0.8069709539413452,3.0,114.344028433999,30.3698107841999,4,0.001783893985729,0.039500509683996,0.022043832823649,0.871559633027523,0.0,0.065112130479103,0.139609172,0.098193182,0.016393263,0.001539367,0.013877841,0.028221185,0.0,0.038617289,0.005376623,0.0,0.658172078,0.072430866,0.2963836165,8.22261695615,2.9924829471,-0.10363433777,0.43490302028
104111693304,89,89-2,3.034639596939087,2.618208885192871,2.420644044876098,2.3785107135772705,1.0917847156524658,0.6414015293121338,3.0,114.361021481999,30.6085375758,4,0.0,0.0,0.0,1.0,0.0,0.0,0.139583604,0.099542208,0.027938718,0.0,0.004156656,0.020077516,0.0,0.046956575,0.006666802,0.000831981,0.65424513,0.174920266,1.11606204692,17.4356577423,6.22226080353,-0.11414340911,0.38587136156
104110363977,202,202-2,2.3414576053619385,1.8998966217041016,1.5783060789108276,1.9771593809127808,2.631646156311035,3.665948152542114,1.0,114.509883185,30.4820044086,4,0.0,0.0,0.0,0.998725627628393,0.0,0.001274372371607,0.139569805,0.058289773,0.007017857,0.007516234,0.000900162,0.047409497,8.12e-07,0.110604302,0.011605519,0.021852679,0.595231331,0.050921551,0.47252675088,16.6500547352,6.08094619286,-0.04724590833,0.29345550226
104108238731,198,198-1,2.6855690479278564,3.4231719970703125,2.7291529178619385,2.4672505855560303,1.8068809509277344,3.0798122882843018,2.0,114.102253597,30.4730824831,16,0.172018348623853,0.0,0.000382262996942,0.613277268093782,0.0,0.214322120285423,0.139569399,0.123943182,0.015191153,0.005260146,0.008534091,0.018782468,1.58e-05,0.109860795,0.012655032,0.000265422,0.565922484,0.066544287,0.42246704915,7.86139343868,3.40257867466,-0.12627651847,0.292674239
104112694496,134,134-5,2.417819738388061,1.756967544555664,1.2142720222473145,1.710591197013855,2.3743884563446045,2.354295015335083,1.0,114.319445205999,30.5383898193,4,0.0,0.0,0.0,1.0,0.0,0.0,0.139549107,0.029950487,0.099299107,0.014285308,0.004329951,0.050808847,0.0,0.192769886,0.0,0.000167614,0.468839692,0.201666401,1.36790179894,18.7507327515,6.71718421438,-0.05047287032,0.36071137565
104108130398,117,117-15,3.653406858444214,3.379365921020508,1.5550392866134644,3.3710076808929443,2.1028716564178467,2.162781000137329,3.0,114.18455385,30.5702153064,6,0.0,0.0,0.0,0.978460361967882,0.0,0.021539638032118,0.139541396,0.059834821,0.006101867,0.000257711,0.001410714,0.007939935,0.0,0.074515016,0.000916802,0.001441558,0.708040179,0.209943288,0.98490006631,13.6401350702,5.51830466543,-0.06453428251,0.37795204684
104103562937,148,148-1,2.484583139419556,2.9187443256378174,3.1368660926818848,1.355554223060608,1.3286678791046145,2.042176485061645,2.0,114.079629613999,30.5321405812,5,0.251433668918058,0.000509748948643,0.000127437237161,0.729068433796355,0.0,0.018860711099783,0.139538555,0.152290179,0.005725244,0.000887175,0.029998377,0.011767451,0.0,0.094962256,0.000659903,0.013600649,0.550570211,0.049596882,0.14443607647,6.2813501176,2.73028102374,-0.13295572893,0.30068740188
104112857386,228,228-1,1.9028425216674805,3.891885995864868,3.677919387817383,2.129912137985229,1.4121707677841189,0.5670815706253052,3.0,114.251030032,30.4329141993,4,0.0,0.0,0.0,0.990822179732314,0.0,0.009177820267686,0.139528409,0.088725244,0.00354586,0.000668831,0.003402597,0.005805195,0.0,0.117093344,0.001346997,7.51e-05,0.639808442,0.117344843,0.55137039123,12.446673657,5.63304661954,-0.09256044761,0.39586894568
104108746964,245,245-7,4.357726097106934,0.6886030435562134,1.1757313013076782,3.1750826835632324,3.873199701309204,4.058638095855713,2.0,114.410146933999,30.3995535347999,4,0.021916411824669,0.0,0.009556574923547,0.915902140672783,0.0,0.052624872579001,0.139520292,0.003232549,0.046962662,0.0,0.003912744,0.035083604,0.004590503,0.085758117,0.0,0.0,0.680939529,0.094787692,0.48951566287,11.5489828898,5.60369709072,-0.1190097976,0.4410052304
104109339571,166,166-1,3.118797540664673,3.2768568992614746,1.1132906675338743,3.2237982749938965,3.1888763904571533,0.8282160758972168,3.0,114.275813009,30.5099551216999,5,0.091905672402804,0.0,0.0,0.908094327597196,0.0,0.0,0.139506899,0.077913149,0.0,0.0,0.0,0.004447646,0.004463068,0.09343263,0.0,0.0,0.680236607,0.188698024,0.88980525746,9.80154292203,4.00670212603,-0.17874831253,0.23571383722
104112942111,117,117-2,3.238255262374878,3.1787898540496826,1.792750120162964,2.362268447875977,2.340394735336304,1.1833823919296265,3.0,114.181748407,30.5792888456,14,0.073960724305024,0.0,0.0,0.891609283346085,0.0,0.034429992348891,0.139504058,0.071139205,0.001759334,0.003461445,0.001876623,0.010962256,0.009113636,0.124041396,0.001747971,0.00253125,0.633862825,0.116688805,0.62619320976,11.5664394738,6.25869526554,-0.10738113056,0.31062573392
104108473017,239,239-2,2.7422215938568115,3.193292617797852,1.822959542274475,2.559698343276977,2.321497201919556,3.483527898788452,2.0,114.160212165,30.4166896001,5,0.011088452714759,0.039128218200357,0.0,0.793907723680856,0.026510323731838,0.12936528167219,0.139452516,0.089009334,0.021141234,0.002056818,0.012226461,0.033561688,0.001799513,0.129018669,0.000126623,0.016874188,0.554732955,0.069741335,0.3486934428,9.11398822776,3.8723790174,-0.13753573749,0.44148715133
104109782451,186,186-3,3.996102809906006,0.8128718733787537,0.9625042080879213,3.361279249191284,2.744636297225952,2.7932794094085693,2.0,114.264082535,30.4957414432,14,0.0,0.0,0.009822681464473,0.880979716800612,0.012629161882893,0.096568439852022,0.139451705,0.031391234,0.042423701,0.005310065,0.007476461,0.015644481,0.0,0.084088474,0.000414367,0.003388799,0.670409903,0.10514243,0.33904274128,7.51354115367,3.36500134589,-0.17177904747,0.26965744813
104110909625,80,80-2,4.096902847290039,1.6352574825286863,1.3249996900558472,3.605726957321167,3.3725578784942627,3.2738678455352783,2.0,114.271385863999,30.6198338246,8,0.0,0.0,0.0,1.0,0.0,0.0,0.139439123,0.028245536,0.046911932,0.006981737,0.012687906,0.038361201,0.0,0.073728896,9.33e-06,0.000544237,0.653090097,0.244584575,1.70723669641,20.1841079129,7.45140238465,-0.02687510475,0.34729100771
104110337472,40,40-4,3.2973010540008545,2.9090356826782227,1.5479646921157837,2.9886271953582764,2.307802438735962,1.8190878629684448,2.0,114.264375047,30.6641315265,4,0.181748661738465,0.028167218965078,0.00152944175376,0.722788682131022,0.0,0.065765995411675,0.139433847,0.111956169,0.00382711,0.005188718,3.77e-05,0.038428571,0.004131494,0.069171672,0.010296672,0.001116883,0.61641112,0.051420008,0.53413895183,8.97942571203,7.11245964812,-0.14365751372,0.38813035416
104107922929,10,10-2,2.933750867843628,3.5137689113616943,3.425149917602539,2.9851410388946533,1.0350531339645386,0.4062468111515045,3.0,114.344969343,30.7217008107,14,0.0,0.0,0.0,0.999489926039276,0.0,0.000510073960724,0.139428977,0.100107955,0.008440747,0.0,0.008566964,0.001212256,0.0,0.089054789,0.000858766,0.002294237,0.650035308,0.189669824,0.9315401359,12.8792681353,6.61113133249,-0.04128141763,0.31605427538
104112769700,168,168-5,2.176227569580078,2.749239444732666,2.9681286811828613,2.707397699356079,1.3494157791137695,1.0812972784042358,2.0,114.221126209,30.5112322726,14,0.0,0.053027405991077,0.0,0.946080305927342,0.0,0.000892288081581,0.139426542,0.07970901,0.010349838,4.83e-05,0.007625406,0.024730925,0.0,0.096355925,0.004489854,9.94e-05,0.637164773,0.055683482,0.60520948782,19.1305507057,13.0230569608,-0.12445343618,0.39072368983
104104673572,73,73-3,3.5339388847351074,3.2569613456726074,1.6279709339141846,3.0394790172576904,0.9016842246055604,0.8671784996986389,3.0,114.393109601999,30.6321071600999,4,0.0,0.0,0.0,1.0,0.0,0.0,0.139419237,0.130106331,0.032595779,0.000293019,0.001301542,0.025797484,7.22e-05,0.124872159,0.007442776,0.014864854,0.523234578,0.200582767,1.09627439671,14.8672218137,4.63000203796,-0.0836936288,0.38033265443
104112156448,96,96-1,3.771110773086548,2.1700778007507324,0.8463500142097473,3.073363780975342,3.1972789764404297,1.9870094060897827,2.0,114.020410264999,30.5856608897,4,0.017219387755102,0.0,0.0,0.982780612244898,0.0,0.0,0.139415584,0.068325081,0.036801136,0.000172484,0.019743101,0.050753247,3.94e-05,0.079137987,4.06e-07,0.0,0.605611607,0.244243364,1.06000419604,12.842815183,4.52071725932,0.01608413006,0.34342979399
104108870497,175,175-1,4.130093574523926,2.201164960861206,1.837792992591858,3.1058614253997803,1.9563490152359009,0.8785130977630615,2.0,114.381532828,30.5089879957999,5,0.0,0.0,0.0,1.0,0.0,0.0,0.139398945,0.096507711,0.062435065,0.000157873,0.011785308,0.042047484,0.0,0.029732955,0.000283685,1.06e-05,0.617640422,0.19593495,1.41242763291,19.774582283,7.44793849764,-0.1426074342,0.49186654693
104108965912,51,51-2,3.9037232398986816,2.755060911178589,1.4674957990646362,3.5928375720977783,1.9935128688812256,0.6353216767311096,3.0,114.283836503,30.6606167214999,4,0.0,0.00535509371414,0.0,0.915976029580518,0.0,0.078668876705342,0.139374188,0.083737825,0.00787987,1.22e-06,0.00045414,0.006342127,0.0,0.032864854,0.000339692,0.0,0.729006088,0.103891881,1.9674780419,36.9198476916,28.3663471099,-0.13500613073,0.43988159083
