ID,Prefer,Monotonous,Quiet,Extensive,Vivid,Oppressive,Hexagon_ID,Complex_ID,Floor,Lon,Lat,LCZ_Catego,LC_Water,LC_Trees,LC_Crops,LC_Built_Area,LC_Bare_Ground,LC_Rangeland,WV_Sky,WV_Highrisebuilding,WV_Lowrisebuilding,WV_Grass,WV_Hardground,WV_Tree,WV_Water,WV_Railing,WV_Road,WV_Barrenland,WV_Buildinginterior,BD,FAR,BH,BH_SD,NDBI,NDVI
104108663665,2.8965732462748472,1.8568119175947408,4.503817738208326,4.363273094309489,3.0835094761552058,1.3803933547914435,98,98-4,1.0,114.230378998,30.5994873594999,4,0.0,0.006881610806678,0.0,0.993118389193322,0.0,0.0,0.105702922,0.028892857,0.001299919,0.0,0.003265016,0.107175731,0.0,0.080903003,0.0,0.0,0.672760552,0.168903786,0.7780093386,12.4784276853,5.41730379387,-0.09113535328,0.43471975344
104111986051,1.6973224196551067,4.9422688149005065,1.8830741948231393,1.796995603477356,0.7057300488594739,2.2296222816373974,152,152-16,3.0,114.243903345,30.5172327344,4,0.0,0.0,0.0,0.997068196303378,0.0,0.002931803696622,0.105687906,0.152984172,0.007139205,0.000313718,0.004569805,0.007202516,0.0,0.128282873,0.000753653,0.0,0.593066153,0.123522524,0.5083057401,10.9245963791,4.57613867045,-0.08930885109,0.35944859617
104106596302,0.6800816363370967,3.796582767912943,1.9671152260104026,1.1915054858317546,1.1188776555335862,4.083535483405176,129,129-9,3.0,114.206489609,30.5592309781999,4,0.0,0.0,0.0,1.0,0.0,0.0,0.105675731,0.131241477,0.000666396,0.000171266,0.005980114,0.026450487,0.0,0.158278815,0.0,0.0,0.571535714,0.265557456,1.5776208509,15.650299504,6.15621117759,-0.01859930237,0.27424576871
104112876777,1.3906170893614318,2.3037412102578743,1.682256103956574,1.9269108697150004,1.614571657121532,2.8664567523807496,69,69-3,3.0,114.205875116,30.6314163191,4,0.061663906230093,0.0,0.0,0.938336093769907,0.0,0.0,0.105675325,0.05205276,0.051226461,0.0,0.006719968,0.053188718,0.0,0.168500812,0.00347362,0.000154627,0.559006088,0.101248614,0.5180319866,10.2575516275,4.54151536013,-0.16650321999,0.45060389733
104107430782,2.611600810778331,1.3290323110661086,2.757678530689708,1.8324607480310169,4.4299158428498755,2.5509440929243867,153,153-15,1.0,114.212743093,30.5167375812,14,0.0,0.0,0.0,1.0,0.0,0.0,0.10565625,0.068050325,0.003975244,0.013827516,0.006831575,0.192679789,0.0,0.089077516,0.0,0.000274351,0.519624188,0.100502604,1.58801333756,31.601456076,23.9589409715,-0.06562221671,0.31863494501
104106607864,1.9142607611490465,1.0860685556704741,4.621865607444225,1.6837270398504451,5.0,3.5688963678627816,250,250-3,1.0,114.352493807,30.3716589311999,4,0.0,0.0,0.078511343359674,0.921488656640326,0.0,0.0,0.105637987,0.109453328,0.0,0.004271916,0.035625406,0.111793019,0.0,0.145084821,0.0,0.0,0.488133523,0.068113047,0.34614820281,9.41761308553,3.41195804758,-0.12832456042,0.46117864409
104103037226,2.7564641078031307,0.5688221932108518,3.8541752694153475,3.255378827117238,3.339802289781914,2.2932249935495483,223,223-2,1.0,114.002855174999,30.4539160241,4,0.001147373788883,0.001147373788883,0.0,0.997450280469148,0.0,0.000254971953085,0.105635958,0.064775568,0.002935877,0.016334821,0.021913555,0.050748377,0.0,0.112481331,0.0,0.0,0.625174513,0.191069462,0.80522123411,10.0931999332,3.37637689788,-0.02832325289,0.40479742239
104113381275,3.154583156363443,2.1964687238067504,2.5815834329175096,3.340635085088588,1.9657819475949347,1.6930714245557474,113,113-1,3.0,114.233104366999,30.5870709450999,8,0.0,0.0,0.0,1.0,0.0,0.0,0.105626218,0.080563312,0.016466721,8.6e-05,0.006824675,0.028907873,0.0,0.061918019,0.004839286,0.002971185,0.691793831,0.209038494,0.92238399293,12.1622103748,5.43532338997,-0.0822741068,0.43429903648
104112843607,2.4444608610180696,3.3110385202584007,0.7163756629895662,1.7107582057627586,0.562288758167466,4.840610124606167,75,75-7,3.0,114.356426049,30.6268899834,14,0.103606473811648,0.0,0.0,0.893972218682299,0.0,0.002421307506053,0.105623377,0.161822646,0.001181818,0.001518263,0.008471185,0.013081981,0.003726867,0.04004099,0.000503247,0.000961039,0.663068588,0.137829201,0.8831518959,13.7212244719,5.05021192879,-0.11238541075,0.20679937461
104104742164,2.287470356909834,4.119949696847895,1.6758222693684333,2.0768408715385758,3.551779600931966,5.0,203,203-1,2.0,114.258862965,30.4827983491999,5,0.0,0.0,0.0,0.999489405157008,0.0,0.000510594842992,0.105612825,0.154629058,0.000950487,0.005028815,0.009853896,0.021871347,0.0,0.104085227,0.0,0.0,0.597968344,0.192174403,1.24210887039,19.8439716185,11.5052061694,-0.05446811282,0.36323906188
104112604078,2.026844928986221,3.034253285504301,2.0383004677468994,2.460450920286069,1.8148900665772454,2.8062812983044196,152,152-16,1.0,114.243903345,30.5172327344,4,0.0,0.0,0.0,0.997068196303378,0.0,0.002931803696622,0.105600649,0.144822646,0.004965503,3.81e-05,0.001859984,0.0185,0.0,0.098342938,0.017904221,0.000877435,0.607088474,0.123522524,0.5083057401,10.9245963791,4.57613867045,-0.08930885109,0.35944859617
104107810871,3.442868159599867,3.831888645697377,2.02670681886384,3.009658974033505,1.6627389451745178,2.459832808716277,25,25-5,3.0,114.401005966,30.6972201427,4,0.0,0.0,0.0,0.946663264004083,0.0,0.053336735995917,0.105589692,0.081714286,0.005501218,0.001543019,0.008227273,0.015001623,8.28e-05,0.115309659,0.008926948,0.007953734,0.650149756,0.251951763,1.06082862308,11.4243874228,4.67817667474,-0.0237777919,0.29465593323
104108761338,2.9390695449714137,3.5821610720165125,2.0982603320913467,3.554731517662381,2.7429624291960217,3.1173564768458357,184,184-6,2.0,114.284892025,30.4975272215999,8,0.0,0.0,0.0,1.0,0.0,0.0,0.105581575,0.050600244,0.032534903,0.001158279,0.009746753,0.001716721,0.0,0.074775162,0.014646916,7.35e-05,0.70916599,0.174416066,1.25098808689,19.2043080682,11.4198486339,-0.02754739627,0.2757198707
