img_id,Extensive,Monotonous,Oppressive,Prefer,Quiet,Vivid,Floor,Lon,Lat,LCZ_Catego,LC_Water,LC_Trees,LC_Crops,LC_Built_Area,LC_Bare_Ground,LC_Rangeland,WV_Sky,WV_Highrisebuilding,WV_Lowrisebuilding,WV_Grass,WV_Hardground,WV_Tree,WV_Water,WV_Railing,WV_Road,WV_Barrenland,WV_Buildinginterior,BD,FAR,BH,BH_SD,NDBI,NDVI
104108690599.000000000000000,8.178583144999990,4.326690197000000,2.083297014000000,8.910849571000000,4.499320030000000,10.492901800000000,3.000000000000000,114.225030336000000,30.659849007500000,4,0.018388456135870,0.000000000000000,0.000000000000000,0.981611543864130,0.000000000000000,0.000000000000000,0.295159091,0.060380682,0.046341315,0.039080763,0.019836445,0.055981331,6.21E-05,0.137050731,0.004450893,0.000143263,0.341513393,0.120390753,1.03861963633,17.32405792100,10.59852891550,-0.14352130402,0.47683770578
104109865357.000000000000000,6.651045322000000,3.333051443000000,4.000319481000000,7.954283237000000,3.589211464000000,4.979948997000000,3.000000000000000,114.183097215000000,30.514502168200000,5,0.043954643903682,0.040514715250350,0.000000000000000,0.853357115556122,0.000000000000000,0.062173525289846,0.294664367,0.150130682,0.018910308,0.003879464,0.020758523,0.044569805,0.01023336,0.100711851,0.010745942,7.75E-05,0.345318182,0.161150807,0.69185126049,9.60149179028,3.95867142800,-0.10749831638,0.44229978923
104109539168.000000000000000,7.722410679000000,4.415153027000000,3.065761089000000,7.411036015000000,3.136896372000000,3.923375607000000,3.000000000000000,114.264704836999000,30.537557946900000,4,0.104243659997451,0.005352363960749,0.000000000000000,0.890403976041799,0.000000000000000,0.000000000000000,0.294250406,0.195377029,0.009622971,0.00119724,0.007164367,0.031784903,0,0.073028815,0.012696023,0.00182711,0.373040584,0.131615191,0.80764804173,13.62979278870,5.86148970774,-0.12924230358,0.22156638508
104109462400.000000000000000,8.322123528000000,5.356223583000000,4.475952148000000,8.108647346000000,4.927106857000000,5.034630299000000,3.000000000000000,114.291319998999000,30.601965546300000,4,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.290471997,0.158131494,0.092299919,0,0.014702922,0.029460633,0,0.100388393,0.000771104,2.88E-05,0.313744724,0.216064938,1.96235538869,23.77291419040,10.68770128880,-0.03897836475,0.33524151356
104111409570.000000000000000,8.652042389000000,4.011447430000000,2.216410160000000,8.163311958000000,3.335626602000000,7.545209885000000,3.000000000000000,114.096302011999000,30.590577198199900,14,0.033239938869078,0.000000000000000,0.265664798777382,0.701095262353540,0.000000000000000,0.000000000000000,0.287924919,0.026164367,0.004955357,0.003510146,0.001326299,0.078174107,0.000247565,0.088627435,5.97E-05,0.000359984,0.508643263,0.087876027,0.30910856664,5.72893168901,2.03796559291,-0.10264005964,0.43677165425
104112912059.000000000000000,7.048604965000000,3.596402168000000,6.065916061000000,5.492188931000000,3.098496437000000,7.673964977000000,2.000000000000000,114.203087185000000,30.615555127099900,5,0.000000000000000,0.000000000000000,0.000000000000000,0.996685364609893,0.000000000000000,0.003314635390107,0.286823052,0.242974026,0.011130682,0.000426948,0.129751623,0.022007711,0,0.085703734,0.004267857,2.44E-06,0.216911932,0.161322565,0.91249645985,13.27579162320,5.65485597284,-0.12389568177,0.43104624844
104109574308.000000000000000,7.451349735000000,6.537489891000000,6.339379311000000,6.434053898000000,3.885859728000000,4.684247971000000,3.000000000000000,114.183097215000000,30.514502168200000,5,0.043954643903682,0.040514715250350,0.000000000000000,0.853357115556122,0.000000000000000,0.062173525289846,0.285809659,0.093285714,0.053583604,0.000446023,0.01021388,0.017994318,0,0.113404627,0.029417614,0.000109172,0.395717938,0.161150807,0.69185126049,9.60149179028,3.95867142800,-0.10749831638,0.44229978923
104110679411.000000000000000,6.808797836000000,3.202002525000000,5.300779343000000,4.990448475000000,3.090349436000000,3.208187819000000,3.000000000000000,114.225202541000000,30.660491840900000,4,0.020142784293728,0.000000000000000,0.000000000000000,0.979857215706272,0.000000000000000,0.000000000000000,0.284140016,0.136002841,0.001768669,0.007225649,0.003767857,0.021663149,0,0.112988636,0.000120942,0.000504464,0.431700487,0.107158622,0.90501131433,15.39468843040,9.76288132656,-0.14249646375,0.47202780338
104111118641.000000000000000,8.715880393999990,5.434340477000000,2.589472055000000,8.412867545999990,5.424287319000000,7.699312687000000,3.000000000000000,114.145713843999000,30.502697855899900,4,0.072356687898089,0.000764331210191,0.000000000000000,0.926878980891720,0.000000000000000,0.000000000000000,0.282516234,0.033883117,0.0755,0.003467127,0.001720373,0.094060065,0,0.04960836,0.024931412,0.002831169,0.431465503,0.167220637,0.80432331843,12.49975757870,4.54286366587,-0.14874313425,0.43594183130
104107354938.000000000000000,8.320322037000000,5.849136829000000,2.304922581000000,7.988744259000000,4.399592876000000,8.266710281000000,3.000000000000000,114.410146933999000,30.399553534799900,4,0.021916411824669,0.000000000000000,0.009556574923547,0.915902140672783,0.000000000000000,0.052624872579001,0.282258117,0.046885958,0.041926948,0.003133523,0.008576299,0.034409497,0.001482955,0.125067776,0.002909091,0.013440747,0.439908279,0.094787692,0.48951566287,11.54898288980,5.60369709072,-0.11900979760,0.44100523040
104110802041.000000000000000,9.397212981999990,4.597226620000000,2.174577475000000,8.223498343999990,3.494810581000000,5.058413506000000,3.000000000000000,114.308837139000000,30.575588570800000,5,0.230337794773741,0.000000000000000,0.000000000000000,0.769662205226259,0.000000000000000,0.000000000000000,0.281749188,0.019412744,0.026466315,0.000683442,0.014714692,0.034248377,0.085267451,0.076946023,0.016780032,0.000387987,0.443328328,0.146776639,0.97495559905,13.91191932760,6.77314548182,-0.18215964822,0.07443925709
104111848591.000000000000000,7.888897419000000,4.192669392000000,2.251286507000000,8.038741112000000,7.113208771000000,8.211625099000000,3.000000000000000,114.238493754999000,30.662254203300000,4,0.029704232534421,0.001147373788883,0.044620091789903,0.857853136155023,0.000000000000000,0.066675165731770,0.280068182,0.057734172,0.006924919,0.013787338,0.009924919,0.077982143,0.000592127,0.117883117,0.026251623,0.000829951,0.40802151,0.052105665,0.18215195488,6.90800752302,3.11270770480,-0.12033122533,0.37873523813
104112407916.000000000000000,9.509369850000000,5.723400593000000,2.254836559000000,9.108978271000000,3.966122627000000,4.295722008000000,2.000000000000000,114.287783325000000,30.698785619799900,4,0.084183673469388,0.000000000000000,0.000000000000000,0.907142857142857,0.000000000000000,0.008673469387755,0.279198052,0.007282873,0.017751218,0.003708198,0.003541802,0.039228084,0.046530032,0.138326705,0.004333604,4.75E-05,0.460051948,0.117832555,0.79686795493,16.28159819820,8.53190713567,-0.11405247502,0.34849317121
