ID,Sky,High rise building,Low rise building,Grass,Hard ground,Tree,Water,Railing,Road,Barren land,Building interior,Floor,Hue_Mean,Hue_Std,Saturation_Mean,Saturation_Std,Brightness_Mean,Brightness_Std,EdgePixelRatio,Entropy,Colorfulness,Contrast,Sharpness,Image_Variance
104111367123,0.0471,0.1363,0.0005,0.0069999999999999,0.0104,0.0217,0.0,0.1311999999999999,0.0,0.0,0.6459,2,39.676442307692305,54.08899915556321,11.306790865384615,26.09691491933911,68.55408653846153,95.35064127205706,28.442307692307693,5.176534713883676,7.184324150858027,93.47441353410258,2635.639573187292,8737.46598554442
104111367313,0.0283,0.1628,0.003,0.001,0.0482,0.0115,0.0,0.0756,0.0,0.0008,0.6688,2,50.40877403846154,56.70087436526424,15.794381009615385,26.533148913453253,92.91811899038461,94.25169349667225,43.67487980769231,5.334456552988874,11.536397550479014,91.93150091548125,3509.2884948649207,8451.40086057313
104111368253,0.0981,0.0702,0.0649,0.0,0.0158,0.0132,0.0,0.0875,0.0,0.0,0.6503,1,59.33765024038462,53.95197540189878,22.892938701923075,31.16561758362633,139.24924879807693,95.08519261485442,51.98843149038461,5.15729768293075,13.212748760322267,94.39251369325832,4771.091977105677,8909.94664133196
104111370399,0.1255,0.0263,0.0,0.0,0.0002,0.1006,0.0,0.0744,0.0,0.0,0.6729,2,58.82469951923077,38.148891196850464,34.79810697115385,38.88865874349956,150.37349759615384,97.07080017771473,42.44891826923077,4.9844674164135965,24.410857820316522,96.04651470366356,2946.2004547796305,9224.932986721062
104111374562,0.0858,0.0707,0.0179,0.0013,0.0034,0.0892,0.0,0.1113,0.0,0.0,0.6203,1,46.28494591346154,51.67904046026502,26.226983173076924,35.15077473137773,87.19212740384616,94.08342846931899,43.28410456730769,5.309847007634799,19.754592512732216,91.61986433136315,4539.3502840401015,8394.19954009739
104111375464,0.0226,0.0289999999999999,0.0014,0.03,0.0008,0.1229,0.0,0.1289,0.0,0.0,0.6643000000000001,1,53.23121995192308,43.50638069446721,13.709344951923077,16.57008125991949,113.25700120192307,79.40930566743506,40.60231370192308,5.374246213403221,7.72498219205027,77.51052105020635,2247.0235805886177,6007.8808734744825
104111375523,0.1664999999999999,0.0664,0.0097,0.0,0.0007,0.0143,0.0012,0.0933,0.0014,0.0002,0.6463,3,49.01174879807692,55.23224958679184,15.500841346153846,30.360076648451155,104.83918269230769,107.07094236014596,33.52238581730769,4.9935915274998495,10.396457931744457,105.88117444923462,3970.7556910443727,11210.823102749253
104111375900,0.0200999999999999,0.0909,0.0003,0.0788,0.0259,0.0588999999999999,0.0,0.1389,0.0,0.0,0.5861999999999999,1,42.34209735576923,49.331445073147265,16.798737980769232,24.35555310719318,79.70961538461539,88.96480095513441,32.02058293269231,5.403390092208671,13.18472703511762,86.04309171540052,1533.4963442433375,7403.413631944826
104111376314,0.0960999999999999,0.0236,0.063,0.0069999999999999,0.0002,0.017,0.0,0.0399,0.0,0.0,0.7533,1,52.908203125,45.10063552252522,14.875390625,26.233719908622312,140.43016826923076,99.28141603867645,32.90174278846154,4.8200362640912875,9.150750748719707,98.38921732842935,2342.278080699853,9680.438086500903
104111376648,0.1076999999999999,0.1377,0.0016,0.0014,0.0216,0.0192999999999999,0.0,0.1114,0.0,0.0,0.5992000000000001,2,75.63662860576923,60.62326195707711,28.06427283653846,36.28107235943502,132.66553485576924,93.67109276530375,49.97325721153846,5.339817431367762,21.918096893227148,92.1733761502928,3404.3781544259873,8495.931270943365
104111376764,0.0968,0.1079,0.0128,0.0161,0.0181,0.0155,0.0,0.0646,0.0291,0.0129,0.6261,1,58.271875,54.25039604467055,19.473227163461537,33.462320113074036,119.05679086538461,97.94128788899654,47.78185096153846,5.051304516563116,13.924768446267057,96.36746403050175,3593.3509051901915,9286.688123670048
104111377205,0.0788,0.074,0.0197999999999999,0.0004,0.0034,0.0657,0.0,0.1143,0.0,0.0,0.6437,1,40.88040865384615,48.440694071624264,30.773798076923075,41.97671886224549,91.37947716346154,98.22476808622164,36.86313100961539,5.375843959736109,24.151234390209513,95.92594620813988,2143.071104263215,9201.787155926946
104111377715,0.1621999999999999,0.0662,0.0223,0.0004,0.0115,0.0407,0.0,0.0788,0.0085,0.0,0.6093999999999999,2,63.87599158653846,50.8654449120037,22.049579326923077,31.798276910651868,122.20288461538462,102.60646764808472,42.21905048076923,5.0041195047892435,14.679648539380908,101.72149837236033,4795.882270099708,10347.263231118106
104111377970,0.157,0.1047,0.0165,0.0046,0.0032,0.0209,0.0,0.0926,0.0108,0.0,0.5898,3,68.51778846153846,43.63612359190867,37.11673677884615,33.230353813821665,157.99197716346154,88.75347244999584,47.54432091346154,5.218321946451857,25.816306385497267,87.43056952964966,4331.904369073451,7644.104488278903
104111378513,0.1192,0.1105,0.003,0.0207,0.0272,0.0919,0.0,0.0594,0.0056,0.0,0.5624,1,53.470162259615385,51.33146034594876,15.365685096153847,25.311989318435735,111.43500600961538,99.49108535061194,33.00901442307692,5.028092152970558,12.14494014889629,97.6740169237017,2237.657859013123,9540.213582011567
104111378965,0.1263,0.093,0.0135,0.0015,0.0220999999999999,0.0666,0.0,0.0751999999999999,0.0158,0.0,0.586,2,43.938521634615384,50.372538895091566,16.631069711538462,31.35487511260204,114.82163461538461,102.44861916102681,35.23873197115385,4.632789220831974,13.515586877553176,100.89884001989869,2817.972605940238,10180.575917361108
104111381071,0.1449,0.0017,0.0049,0.0095,0.0455999999999999,0.0353,0.0,0.0784,0.0125,0.0,0.667,1,48.507391826923076,49.744278209575654,19.864663461538463,36.285636679182915,119.90772235576924,110.92828748522031,33.92848557692308,4.8330851619149495,14.479418634435579,109.65463597533117,3775.9281256419526,12024.139190882393
104111381978,0.1552,0.0664,0.0306999999999999,0.0003,0.0273,0.0156,0.0,0.1196,0.0107,0.0004,0.5737,1,39.36965144230769,45.40389540984477,11.162139423076923,22.663669604503585,75.56676682692307,97.10613209652887,25.844801682692307,5.166918803538317,8.47312287744153,95.17246739790636,2026.1127872904942,9057.798550605548
